ticket_id,account_id,customer_segment,uk_region,support_channel,product_area,issue_category,priority_initial,submitted_at,day_of_week,hour_of_day,customer_tenure_months,contract_value_gbp,previous_tickets_90d,avg_sentiment_score,customer_message,message_length,contains_urgent_keyword,contains_refund_keyword,agent_queue_length_at_submit,assigned_agent,agent_experience_months,backlog_age_hours,first_response_minutes,reopened_last_90d,resolved_at,escalated_prior_to_resolution,resolution_hours,final_priority,sla_breached
TCK-202510721,ACC-32111,Mid-Market,Wales,email,Security,bug,High,2025-10-26 02:19:00,Sunday,2,12.0,11987.88,5,0.378,Account team escalated a customer case connected to Security. Main issue: bug.,78,0,0,36.0,Ava,18,10.27,146,0,2025-10-26 14:09:03,0,11.83,High,0
TCK-202510722,ACC-22360,SMB,South East,web,Billing,performance,Medium,2025-11-06 06:36:00,Thursday,6,0.0,18846.4,2,0.034,Customer reports performance in Billing. They need help because payment processing is blocked.,94,0,0,0.0,Ava,29,3.52,83,0,2025-11-06 21:38:17,0,15.04,Medium,0
TCK-202510723,ACC-60604,SMB,London,chat,Billing,integration_failure,High,2025-10-27 03:52:00,Monday,3,65.0,10231.06,1,0.421,Client asks for urgent support regarding integration failure; impact: the issue affects only one user. immediately.,115,1,0,36.0,Ava,4,2.27,184,0,2025-10-28 04:27:53,1,24.6,Critical,1
TCK-202510724,ACC-27586,Enterprise,London,email,Workflow Automation,billing_query,Critical,2026-02-05 09:53:00,Thursday,9,39.0,20270.11,13,-0.365,Ticket raised through support queue for Workflow Automation; customer notes billing query and asks for next steps. Customer mentions credit.,140,0,1,22.0,Ava,1,12.42,1,0,2026-02-06 16:54:58,1,31.03,Critical,1
TCK-202510725,ACC-25331,Enterprise,South West,chat,Payments,billing_query,Critical,2025-12-26 04:06:00,Friday,4,52.0,27326.52,0,-0.376,Account team escalated a customer case connected to Payments. Main issue: billing query. Customer mentions credit.,114,0,1,40.0,Amelia,36,2.49,112,0,2025-12-26 19:27:51,1,15.36,Critical,1
TCK-202510726,ACC-83934,Mid-Market,Wales,email,Reporting,performance,High,2025-09-19 07:19:00,Friday,7,25.0,16734.55,0,0.258,Customer reports performance in Reporting. They need help because payment processing is blocked.,96,0,0,69.0,Amelia,47,0.25,288,0,2025-09-19 18:24:08,0,11.09,High,0
TCK-202510727,ACC-50813,SMB,South East,email,Security,bug,High,2025-10-31 18:12:00,Friday,18,41.0,6842.3,3,-0.195,Account team escalated a customer case connected to Security. Main issue: bug.,78,0,0,22.0,Grace,33,10.61,96,1,2025-11-01 03:25:13,1,9.22,High,0
TCK-202510728,ACC-59987,Public Sector,Scotland,email,Payments,access_request,Critical,2026-01-18 09:49:00,Sunday,9,46.0,141065.07,8,-0.22,Ticket raised through support queue for Payments; customer notes access request and asks for next steps.,104,0,0,37.0,Harry,16,1.14,195,0,2026-01-19 09:24:24,1,23.59,Critical,1
TCK-202510729,ACC-58531,SMB,Northern Ireland,chat,Billing,bug,Critical,2026-02-26 22:37:00,Thursday,22,54.0,3017.15,7,0.591,The user cannot complete a workflow in Billing. Error appears during bug.,73,0,0,52.0,Oliver,39,191.87,157,1,2026-03-03 18:15:28,1,115.64,Critical,1
TCK-202510730,ACC-43121,Enterprise,South East,phone,Account Access,integration_failure,Critical,2025-09-01 00:01:00,Monday,0,37.0,22114.46,11,0.237,Ticket raised through support queue for Account Access; customer notes integration failure and asks for next steps. immediately.,128,1,0,31.0,George,17,15.04,269,0,2025-09-02 13:27:48,1,37.45,Critical,1
TCK-202510731,ACC-75766,SMB,South East,chat,Billing,billing_query,High,2025-12-01 09:59:00,Monday,9,31.0,3626.76,0,-0.061,The user cannot complete a workflow in Billing. Error appears during billing query.,83,0,0,51.0,Harry,25,27.95,166,0,2025-12-02 14:29:58,1,28.52,Critical,1
TCK-202510732,ACC-30997,SMB,Wales,web,Api Integration,refund_request,High,2025-12-16 14:13:00,Tuesday,14,32.0,19678.84,3,-0.291,Account team escalated a customer case connected to API Integration. Main issue: refund request.,96,0,0,37.0,Grace,23,7.15,97,0,2025-12-17 19:49:05,1,29.6,Critical,1
TCK-202510733,ACC-21211,SMB,Yorkshire,web,Workflow Automation,bug,High,2025-10-02 14:28:00,Thursday,14,39.0,6080.13,1,-0.208,The user cannot complete a workflow in Workflow Automation. Error appears during bug.,85,0,0,48.0,Harry,16,9.95,39,0,2025-10-03 22:11:52,1,31.73,High,1
TCK-202510734,ACC-95380,Mid-Market,Scotland,partner portal,Mobile App,performance,High,2026-02-25 14:50:00,Wednesday,14,37.0,18089.41,0,0.136,Account team escalated a customer case connected to Mobile App. Main issue: performance.,88,0,0,51.0,Amelia,12,5.06,123,0,2026-02-26 21:02:53,1,30.21,High,1
TCK-202510735,ACC-70215,Mid-Market,Wales,chat,Payments,access_request,High,2025-09-07 20:53:00,Sunday,20,10.0,36013.19,0,0.395,Client asks for urgent support regarding access request; impact: the customer is threatening cancellation.,106,0,0,28.0,Harry,25,18.45,99,0,2025-09-08 15:38:40,1,18.76,High,0
TCK-202510736,ACC-34608,Public Sector,Greater Manchester,phone,Mobile App,bug,Critical,2025-11-23 00:24:00,Sunday,0,38.0,52790.69,6,-0.021,The user cannot complete a workflow in Mobile App. Error appears during bug.,76,0,0,44.0,Isla,14,25.35,236,0,2025-11-25 01:07:24,1,48.72,Critical,1
TCK-202510737,ACC-98178,SMB,Yorkshire,web,Reporting,billing_query,High,2026-01-18 09:05:00,Sunday,9,29.0,10072.43,5,-0.339,The user cannot complete a workflow in Reporting. Error appears during billing query. Customer mentions billing dispute.,120,0,1,24.0,Grace,13,2.79,163,1,2026-01-19 04:09:18,0,19.07,High,0
TCK-202510738,ACC-65948,SMB,West Midlands,phone,Reporting,integration_failure,Critical,2025-09-14 04:18:00,Sunday,4,16.0,25105.15,6,-0.8,The user cannot complete a workflow in Reporting. Error appears during integration failure. immediately.,104,1,0,42.0,Noah,18,42.03,236,0,2025-09-15 21:51:44,1,41.56,Critical,1
TCK-202510739,ACC-56686,Mid-Market,West Midlands,phone,Security,access_request,High,2025-12-09 14:45:00,Tuesday,14,15.0,17977.42,5,-0.104,Ticket raised through support queue for Security; customer notes access request and asks for next steps.,104,0,0,45.0,Grace,19,6.98,162,0,2025-12-10 18:26:07,1,27.69,Critical,1
TCK-202510740,ACC-49209,SMB,South West,chat,Billing,how_to,Medium,2025-11-04 14:05:00,Tuesday,14,23.0,20981.73,5,-0.37,Client asks for urgent support regarding how to; impact: several end users are affected.,88,0,0,20.0,Harry,14,1.69,186,0,2025-11-05 07:42:28,0,17.62,Medium,0
TCK-202510741,ACC-88399,Mid-Market,Yorkshire,email,Billing,performance,High,2025-12-12 13:55:00,Friday,13,28.0,9045.01,0,0.016,The user cannot complete a workflow in Billing. Error appears during performance.,81,0,0,33.0,Leo,16,14.48,153,0,2025-12-13 18:02:24,1,28.12,Critical,1
TCK-202510742,ACC-15621,SMB,Scotland,email,Reporting,access_request,Medium,2026-01-14 06:52:00,Wednesday,6,13.0,11728.46,0,-0.133,Client asks for urgent support regarding access request; impact: the customer is threatening cancellation. deadline.,116,1,0,3.0,Oliver,12,4.34,205,0,2026-01-14 07:10:00,0,0.3,Medium,0
TCK-202510743,ACC-95018,SMB,London,web,Billing,performance,Low,2025-12-20 14:38:00,Saturday,14,46.0,24125.97,0,-0.452,The user cannot complete a workflow in Billing. Error appears during performance.,81,0,0,40.0,George,26,23.85,90,0,2025-12-21 18:30:37,0,27.88,Low,0
TCK-202510744,ACC-81202,Mid-Market,Wales,web,Mobile App,performance,High,2025-12-18 00:42:00,Thursday,0,20.0,17441.26,1,-0.583,Customer reports performance in Mobile App. They need help because the customer is threatening cancellation.,108,0,0,16.0,Sophie,9,3.52,100,1,2025-12-18 21:07:00,1,20.42,High,0
TCK-202510745,ACC-76751,Mid-Market,Scotland,web,Account Access,bug,Critical,2025-09-21 01:41:00,Sunday,1,71.0,39959.25,2,0.253,Client asks for urgent support regarding bug; impact: a senior stakeholder is waiting.,86,0,0,1.0,Harry,24,2.64,25,0,2025-09-21 07:14:11,1,5.55,Critical,0
TCK-202510746,ACC-18613,SMB,South East,email,Api Integration,billing_query,Critical,2025-12-09 00:20:00,Tuesday,0,25.0,166918.98,11,-0.287,The user cannot complete a workflow in API Integration. Error appears during billing query.,91,0,0,33.0,Muhammad,24,5.94,179,0,2025-12-10 07:34:20,1,31.24,Critical,1
TCK-202510747,ACC-91373,Enterprise,Wales,web,Workflow Automation,bug,Medium,2026-01-31 00:43:00,Saturday,0,45.0,236658.42,7,0.678,Account team escalated a customer case connected to Workflow Automation. Main issue: bug.,89,0,0,32.0,Amelia,23,5.06,250,1,2026-01-31 20:50:13,0,20.12,Medium,0
TCK-202510748,ACC-95202,Enterprise,Scotland,phone,Reporting,billing_query,Critical,2025-12-04 07:58:00,Thursday,7,41.0,60523.73,7,0.398,The user cannot complete a workflow in Reporting. Error appears during billing query.,85,0,0,44.0,Oliver,29,12.93,174,0,2025-12-05 21:01:32,1,37.06,Critical,1
TCK-202510749,ACC-47152,SMB,East Midlands,phone,Billing,how_to,High,2025-11-03 11:04:00,Monday,11,11.0,21708.83,0,-0.009,Ticket raised through support queue for Billing; customer notes how to and asks for next steps.,95,0,0,65.0,Harry,1,3.02,277,0,2025-11-04 12:04:25,1,25.01,Critical,1
TCK-202510750,ACC-59791,SMB,Yorkshire,web,Billing,access_request,High,2026-02-14 05:45:00,Saturday,5,32.0,5519.65,1,-0.353,Customer reports access request in Billing. They need help because an integration partner is blocked.,101,0,0,49.0,Muhammad,3,6.82,55,0,2026-02-15 02:39:19,0,20.91,High,0
TCK-202510751,ACC-91283,SMB,Scotland,email,Security,bug,Medium,2025-10-28 04:37:00,Tuesday,4,24.0,8506.22,11,-0.251,Client asks for urgent support regarding bug; impact: the customer is threatening cancellation.,95,0,0,0.0,Noah,21,2.01,1,0,2025-10-28 18:51:57,0,14.25,Medium,0
TCK-202510752,ACC-67824,SMB,East Midlands,web,Data Export,integration_failure,Critical,2025-09-27 22:47:00,Saturday,22,27.0,9444.27,1,-0.435,Customer reports integration failure in Data Export. They need help because several end users are affected. blocked.,116,1,0,59.0,Ava,9,1.17,164,0,2025-09-28 23:27:25,1,24.67,Critical,1
TCK-202510753,ACC-54463,SMB,Wales,chat,Api Integration,billing_query,Medium,2025-09-13 09:04:00,Saturday,9,30.0,16561.56,11,-1.0,Customer reports billing query in API Integration. They need help because the renewal review is due.,100,0,0,45.0,Leo,1,18.73,295,0,2025-09-14 23:26:39,0,38.38,Medium,0
TCK-202510754,ACC-67525,SMB,London,web,Reporting,access_request,Low,2025-11-18 02:29:00,Tuesday,2,25.0,9044.98,1,-0.221,Account team escalated a customer case connected to Reporting. Main issue: access request.,90,0,0,63.0,Muhammad,4,2.31,284,0,2025-11-19 00:10:50,0,21.7,Low,0
TCK-202510755,ACC-57811,SMB,London,web,Reporting,access_request,Medium,2026-02-22 15:37:00,Sunday,15,30.0,13472.7,2,0.561,The user cannot complete a workflow in Reporting. Error appears during access request.,86,0,0,54.0,Mia,38,0.28,254,0,2026-02-23 04:24:31,0,12.79,Medium,0
TCK-202510756,ACC-49416,Mid-Market,South West,email,Workflow Automation,performance,Low,2025-12-13 21:06:00,Saturday,21,23.0,15072.01,2,1.0,Customer reports performance in Workflow Automation. They need help because a senior stakeholder is waiting.,108,0,0,0.0,Amelia,29,3.17,1,0,2025-12-15 03:42:45,0,30.61,Low,0
TCK-202510757,ACC-74398,Mid-Market,Wales,web,Payments,bug,High,2025-09-17 22:08:00,Wednesday,22,27.0,6175.23,0,0.672,Account team escalated a customer case connected to Payments. Main issue: bug.,78,0,0,46.0,Mia,11,22.39,131,0,2025-09-19 13:11:56,1,39.07,High,1
TCK-202510758,ACC-80672,SMB,West Midlands,web,Api Integration,access_request,Critical,2025-11-04 04:30:00,Tuesday,4,7.0,5489.53,6,-0.587,Client asks for urgent support regarding access request; impact: payment processing is blocked. ASAP.,101,1,0,46.0,Leo,33,4.04,125,0,2025-11-04 21:17:58,1,16.8,Critical,1
TCK-202510759,ACC-26765,SMB,Yorkshire,email,Mobile App,bug,High,2026-02-19 22:17:00,Thursday,22,33.0,7085.31,1,0.001,Account team escalated a customer case connected to Mobile App. Main issue: bug.,80,0,0,62.0,Grace,11,6.02,220,0,2026-02-22 00:30:02,1,50.22,Critical,1
TCK-202510760,ACC-11805,Mid-Market,South West,chat,Billing,how_to,Critical,2025-11-09 06:28:00,Sunday,6,31.0,177205.14,6,0.047,The user cannot complete a workflow in Billing. Error appears during how to. ASAP.,82,1,0,44.0,Leo,30,0.5,196,0,2025-11-10 07:00:35,1,24.54,Critical,1
TCK-202510761,ACC-67609,SMB,Greater Manchester,web,Workflow Automation,access_request,High,2026-01-15 01:50:00,Thursday,1,6.0,10899.94,0,-0.291,Client asks for urgent support regarding access request; impact: an integration partner is blocked.,99,0,0,59.0,Sophie,24,1.0,299,0,2026-01-15 21:32:21,1,19.71,High,0
TCK-202510762,ACC-94878,SMB,Scotland,web,Security,bug,High,2025-11-29 04:20:00,Saturday,4,44.0,10447.58,6,-0.23,Customer reports bug in Security. They need help because several end users are affected.,88,0,0,39.0,Muhammad,3,8.53,180,0,2025-11-30 01:29:31,0,21.16,High,0
TCK-202510763,ACC-70935,SMB,Wales,phone,Payments,service_outage,Critical,2025-10-20 05:36:00,Monday,5,17.0,14708.31,3,0.123,Customer reports service outage in Payments. They need help because a compliance deadline is near. deadline.,108,1,0,36.0,George,18,0.21,213,0,2025-10-21 10:26:12,1,28.84,Critical,1
TCK-202510764,ACC-54432,Mid-Market,London,phone,Api Integration,refund_request,Medium,2025-12-10 22:49:00,Wednesday,22,54.0,6684.01,0,-0.013,The user cannot complete a workflow in API Integration. Error appears during refund request.,92,0,0,7.0,Sophie,25,1.29,52,0,2025-12-11 14:59:58,0,16.18,Medium,0
TCK-202510765,ACC-82059,Mid-Market,South West,chat,Mobile App,billing_query,High,2025-10-03 13:38:00,Friday,13,46.0,26004.08,1,0.737,Client asks for urgent support regarding billing query; impact: the issue affects only one user.,96,0,0,47.0,Amelia,1,15.5,313,0,2025-10-04 05:06:36,1,15.48,High,0
TCK-202510766,ACC-75804,SMB,London,phone,Reporting,performance,Medium,2026-01-04 13:27:00,Sunday,13,26.0,5081.65,1,-0.293,Ticket raised through support queue for Reporting; customer notes performance and asks for next steps.,102,0,0,31.0,Muhammad,5,3.02,199,0,2026-01-05 12:42:33,0,23.26,Medium,0
TCK-202510767,ACC-15613,Enterprise,London,phone,Account Access,performance,Critical,2025-10-21 16:42:00,Tuesday,16,0.0,184476.45,0,-0.572,Customer reports performance in Account Access. They need help because monthly reporting is delayed.,100,0,0,57.0,Isla,27,14.57,196,0,2025-10-22 19:06:31,1,26.41,Critical,1
TCK-202510768,ACC-15209,Public Sector,Northern Ireland,chat,Api Integration,how_to,Medium,2026-02-19 12:38:00,Thursday,12,48.0,254475.22,1,0.128,Account team escalated a customer case connected to API Integration. Main issue: how to.,88,0,0,52.0,Muhammad,36,0.73,162,0,2026-02-20 06:27:11,0,17.82,Medium,0
TCK-202510769,ACC-53488,SMB,East Midlands,email,Data Export,performance,Critical,2026-02-01 04:06:00,Sunday,4,32.0,12252.62,2,-0.088,The user cannot complete a workflow in Data Export. Error appears during performance. blocked.,94,1,0,17.0,Mia,7,27.74,231,0,2026-02-02 06:23:27,1,26.29,Critical,1
TCK-202510770,ACC-18167,SMB,South West,email,Billing,how_to,Critical,2025-11-20 04:32:00,Thursday,4,14.0,3233.36,7,-1.0,Account team escalated a customer case connected to Billing. Main issue: how to.,80,0,0,44.0,Noah,39,18.44,130,0,2025-11-20 16:15:51,1,11.73,Critical,1
TCK-202510771,ACC-92342,SMB,Scotland,phone,Account Access,how_to,Medium,2026-01-03 23:55:00,Saturday,23,13.0,8310.19,10,-0.288,Customer reports how to in Account Access. They need help because the customer is threatening cancellation.,107,0,0,21.0,Grace,19,4.71,103,1,2026-01-04 18:45:09,0,18.84,Medium,0
TCK-202510772,ACC-47329,Mid-Market,Northern Ireland,phone,Mobile App,data_quality,High,2025-09-10 17:45:00,Wednesday,17,28.0,28156.07,1,-0.156,Customer reports data quality in Mobile App. They need help because the renewal review is due.,94,0,0,38.0,Muhammad,30,0.37,137,0,2025-09-11 23:33:25,1,29.81,High,1
TCK-202510773,ACC-68854,SMB,South West,chat,Mobile App,access_request,Medium,2026-02-27 04:49:00,Friday,4,23.0,29278.32,0,0.698,Account team escalated a customer case connected to Mobile App. Main issue: access request.,91,0,0,55.0,Noah,12,0.03,107,0,2026-02-28 11:50:14,0,31.02,Medium,0
TCK-202510774,ACC-34795,SMB,Northern Ireland,chat,Api Integration,performance,Medium,2025-12-08 21:13:00,Monday,21,55.0,6311.15,1,-0.326,Customer reports performance in API Integration. They need help because the renewal review is due.,98,0,0,23.0,Sophie,12,3.67,145,0,2025-12-10 07:56:30,0,34.73,Medium,0
TCK-202510775,ACC-18599,SMB,Northern Ireland,web,Account Access,bug,Medium,2025-12-22 23:56:00,Monday,23,14.0,10071.36,1,-0.069,Account team escalated a customer case connected to Account Access. Main issue: bug.,84,0,0,21.0,Amelia,22,1.16,123,0,2025-12-23 10:38:06,0,10.7,Medium,0
TCK-202510776,ACC-45031,SMB,London,email,Reporting,bug,High,2025-10-12 12:08:00,Sunday,12,13.0,15468.91,2,0.067,Ticket raised through support queue for Reporting; customer notes bug and asks for next steps.,94,0,0,13.0,Isla,24,12.76,156,1,2025-10-13 05:55:38,0,17.79,High,0
TCK-202510777,ACC-44246,Public Sector,West Midlands,web,Payments,refund_request,Critical,2025-09-14 14:19:00,Sunday,14,30.0,64363.22,1,-0.83,The user cannot complete a workflow in Payments. Error appears during refund request.,85,0,0,42.0,Grace,25,0.35,212,0,2025-09-15 05:56:42,1,15.63,Critical,1
TCK-202510778,ACC-38274,SMB,London,email,Account Access,service_outage,Critical,2025-11-02 19:21:00,Sunday,19,14.0,8505.22,0,0.006,Ticket raised through support queue for Account Access; customer notes service outage and asks for next steps. critical.,120,1,0,20.0,Mia,26,21.14,154,0,2025-11-04 05:37:13,1,34.27,Critical,1
TCK-202510779,ACC-71044,Mid-Market,South East,chat,Billing,data_quality,High,2025-09-09 21:07:00,Tuesday,21,28.0,14025.5,0,0.34,Account team escalated a customer case connected to Billing. Main issue: data quality.,86,0,0,40.0,Amelia,22,0.46,100,0,2025-09-10 22:18:04,1,25.18,Critical,1
TCK-202510780,ACC-33098,SMB,Yorkshire,chat,Workflow Automation,integration_failure,High,2025-12-18 01:05:00,Thursday,1,45.0,6076.69,5,0.166,The user cannot complete a workflow in Workflow Automation. Error appears during integration failure. deadline.,111,1,0,21.0,Amelia,17,6.91,167,0,2025-12-19 06:34:16,1,29.49,High,1
TCK-202510781,ACC-66112,Mid-Market,Wales,phone,Reporting,bug,Critical,2025-12-14 08:19:00,Sunday,8,22.0,26306.9,4,0.35,Customer reports bug in Reporting. They need help because several end users are affected. ASAP.,95,1,0,26.0,Grace,24,0.69,249,0,2025-12-15 10:10:11,1,25.85,Critical,1
TCK-202510782,ACC-49737,SMB,Northern Ireland,email,Mobile App,integration_failure,Critical,2026-01-23 12:34:00,Friday,12,37.0,30182.67,8,-1.0,Account team escalated a customer case connected to Mobile App. Main issue: integration failure. immediately.,109,1,0,16.0,Isla,3,21.72,99,0,2026-01-24 21:40:37,1,33.11,Critical,1
TCK-202510783,ACC-54265,Mid-Market,South West,email,Payments,performance,Critical,2025-09-12 02:01:00,Friday,2,38.0,34972.83,1,-0.022,Customer reports performance in Payments. They need help because the issue affects only one user.,97,0,0,36.0,Muhammad,29,3.77,235,0,2025-09-12 21:24:05,1,19.38,Critical,1
