customer_segment,uk_region,support_channel,product_area,issue_category,priority_initial,day_of_week,hour_of_day,customer_tenure_months,contract_value_gbp,previous_tickets_90d,avg_sentiment_score,message_length,contains_urgent_keyword,contains_refund_keyword,agent_queue_length_at_submit,assigned_agent,agent_experience_months,backlog_age_hours,first_response_minutes,reopened_last_90d,submitted_hour,submitted_dayofweek_num,submitted_month,is_weekend,contract_value_log1p,queue_pressure,negative_sentiment_flag,high_backlog_flag,message_word_count,message_has_deadline,sla_breached,resolution_hours
Mid-Market,Greater Manchester,phone,Account Access,bug,Low,Saturday,12,29.0,11303.35,0,0.716,99,0,0,4.0,Harry,28,4.43,1,0,12.0,5.0,2.0,1,9.33294288637619,0.13793103448275862,0,0,16,0,0,22.23
Mid-Market,South West,phone,Account Access,billing_query,High,Tuesday,12,40.0,13381.08,0,-0.099,144,0,1,20.0,Amelia,18,7.61,106,0,12.0,1.0,9.0,0,9.501671777504537,1.0526315789473684,0,0,21,0,0,23.57
Mid-Market,Yorkshire,email,Billing,integration_failure,Critical,Tuesday,21,19.0,207240.17,9,-0.483,114,1,0,15.0,George,23,8.23,9,0,21.0,1.0,9.0,0,12.241638466541046,0.625,1,0,17,0,1,33.64
Enterprise,Scotland,chat,Security,service_outage,Critical,Saturday,0,43.0,62159.42,8,-1.0,101,1,0,4.0,Leo,13,14.76,1,0,0.0,5.0,9.0,1,11.03747374177546,0.2857142857142857,1,1,15,1,1,39.91
Enterprise,Northern Ireland,web,Workflow Automation,how_to,Medium,Thursday,6,23.0,42828.29,2,0.392,89,0,0,25.0,Sophie,11,1.8,39,0,6.0,3.0,10.0,0,10.664977493306475,2.0833333333333335,0,0,15,1,0,15.79
Mid-Market,Wales,email,Payments,billing_query,Critical,Tuesday,10,13.0,23781.66,1,-0.213,103,0,0,75.0,Oliver,39,2.78,137,0,10.0,1.0,9.0,0,10.07671202269385,1.875,0,0,16,0,1,27.17
Mid-Market,London,web,Account Access,bug,High,Friday,8,40.0,18973.2,7,0.126,80,0,0,5.0,Sophie,13,2.81,75,0,8.0,4.0,1.0,0,9.850835440637228,0.35714285714285715,0,0,13,0,0,10.75
Enterprise,Wales,email,Workflow Automation,access_request,Critical,Sunday,7,41.0,40966.91,0,0.209,100,0,0,31.0,Isla,3,12.24,163,0,7.0,6.0,1.0,1,10.620544356303418,7.75,0,0,14,0,1,39.09
SMB,Yorkshire,email,Data Export,billing_query,High,Monday,15,58.0,26521.07,0,0.588,140,1,1,32.0,Sophie,23,2.52,121,0,15.0,0.0,12.0,0,10.185732495552363,1.3333333333333333,0,0,20,0,0,9.23
SMB,Wales,chat,Payments,bug,High,Sunday,13,36.0,3043.11,2,0.085,78,0,0,56.0,Sophie,17,4.38,114,0,13.0,6.0,1.0,1,8.02096385499095,3.111111111111111,0,0,12,0,1,36.89
SMB,South East,phone,Billing,bug,High,Wednesday,16,19.0,12271.23,0,-0.519,84,0,0,66.0,Muhammad,13,4.6,249,0,16.0,2.0,11.0,0,9.41509426528278,4.714285714285714,1,0,13,1,1,28.76
SMB,South East,web,Account Access,integration_failure,High,Tuesday,16,0.0,7535.39,1,0.229,107,1,0,24.0,Harry,1,10.08,178,0,16.0,1.0,9.0,0,8.927498566509488,12.0,0,0,14,1,1,38.35
Enterprise,South West,chat,Mobile App,access_request,Medium,Sunday,4,24.0,34048.78,3,0.727,91,0,0,14.0,Ava,3,0.91,2,0,4.0,6.0,12.0,1,10.435578850470149,3.5,0,0,14,0,0,10.65
SMB,Wales,email,Workflow Automation,integration_failure,High,Thursday,3,13.0,4901.12,4,0.257,107,1,0,32.0,George,27,0.62,123,1,3.0,3.0,2.0,0,8.497423043592594,1.1428571428571428,0,0,15,1,1,28.66
SMB,Yorkshire,phone,Reporting,how_to,High,Saturday,4,35.0,9113.52,14,-0.681,97,0,0,4.0,Mia,16,7.96,53,0,4.0,5.0,10.0,1,9.117624025276346,0.23529411764705882,1,0,16,0,0,19.34
Mid-Market,Wales,web,Billing,how_to,High,Saturday,13,36.0,1200.0,0,-0.291,95,0,0,24.0,Muhammad,33,17.45,107,0,13.0,5.0,2.0,1,7.0909098220799835,0.7058823529411765,0,1,16,0,1,29.15
SMB,Northern Ireland,partner portal,Reporting,how_to,Low,Sunday,20,4.0,3325.23,1,0.79,106,1,0,2.0,Oliver,22,3.43,136,0,20.0,6.0,11.0,1,8.10959480949667,0.08695652173913043,0,0,17,0,0,8.47
Mid-Market,London,chat,Security,performance,High,Saturday,22,20.0,13758.5,4,-0.015,92,1,0,12.0,Leo,29,3.14,39,0,22.0,5.0,1.0,1,9.52948477361782,0.4,0,0,13,1,0,19.41
SMB,East Midlands,email,Account Access,data_quality,High,Tuesday,23,30.0,6717.01,0,0.712,108,0,0,25.0,Oliver,10,37.59,184,0,23.0,1.0,9.0,0,8.812547258709385,2.272727272727273,0,1,17,0,1,27.93
Mid-Market,West Midlands,email,Reporting,access_request,Critical,Saturday,20,14.0,45218.69,0,0.178,95,0,0,53.0,Leo,22,19.35,200,0,20.0,5.0,10.0,1,10.719287890434734,2.3043478260869565,0,1,13,1,1,21.29
SMB,West Midlands,web,Billing,data_quality,Medium,Saturday,8,39.0,24672.09,2,0.066,95,0,0,1.0,George,24,0.49,1,0,8.0,5.0,12.0,1,10.113468455024,0.04,0,0,15,1,0,18.84
Mid-Market,London,phone,Workflow Automation,bug,Critical,Friday,1,10.0,15766.66,6,0.613,117,1,0,32.0,Isla,1,18.92,85,1,1.0,4.0,9.0,0,9.66571628594153,16.0,0,1,17,0,1,34.83
SMB,Scotland,email,Account Access,bug,Low,Monday,10,48.0,10510.1,0,-0.112,80,0,0,55.0,Oliver,29,1.05,137,0,10.0,0.0,2.0,0,9.260187120620738,1.8333333333333333,0,0,13,0,0,12.78
SMB,Scotland,web,Workflow Automation,access_request,High,Saturday,18,25.0,15672.46,2,-0.009,96,0,0,57.0,Harry,36,12.55,253,0,18.0,5.0,12.0,1,9.65972411506067,1.5405405405405406,0,0,14,0,1,34.19
Public Sector,Wales,email,Payments,billing_query,Critical,Friday,10,27.0,17813.02,4,-0.301,94,0,0,84.0,Oliver,29,3.35,263,0,10.0,4.0,11.0,0,9.787741066703658,2.8,0,0,14,1,1,29.33
Mid-Market,West Midlands,chat,Reporting,bug,High,Wednesday,11,41.0,13070.05,2,-0.759,87,0,0,55.0,Amelia,3,0.13,270,1,11.0,2.0,11.0,0,9.478155140040267,13.75,1,0,13,0,1,32.47
Public Sector,Yorkshire,email,Reporting,service_outage,Critical,Wednesday,12,41.0,51949.58,2,-0.158,96,1,0,20.0,Harry,22,2.62,1,0,12.0,2.0,2.0,0,10.858048161046378,0.8695652173913043,0,0,14,1,1,27.86
Enterprise,West Midlands,chat,Security,refund_request,High,Wednesday,12,25.0,353321.48,0,-0.128,133,0,1,4.0,Grace,11,13.46,130,0,,,,0,12.775136459967232,0.3333333333333333,0,0,18,1,1,31.47
SMB,South East,email,Workflow Automation,service_outage,Critical,Tuesday,5,11.0,30167.04,3,-0.094,106,1,0,67.0,Amelia,32,3.03,137,0,5.0,1.0,11.0,0,10.31453836484556,2.0303030303030303,0,0,15,1,1,31.27
Enterprise,South East,web,Billing,performance,High,Thursday,23,8.0,17212.71,0,-0.468,92,0,0,22.0,Mia,17,4.7,132,0,23.0,3.0,1.0,0,9.753461438314869,1.2222222222222223,1,0,12,1,0,20.13
SMB,South West,web,Api Integration,data_quality,High,Friday,19,21.0,19161.48,3,0.703,92,0,0,42.0,Leo,28,9.81,129,0,19.0,4.0,10.0,0,9.860709479474371,1.4482758620689655,0,0,13,1,1,38.53
Enterprise,South West,phone,Payments,access_request,Critical,Wednesday,5,16.0,36568.85,0,0.135,104,0,0,38.0,Muhammad,32,10.52,147,0,5.0,2.0,10.0,0,10.506979409412292,1.1515151515151516,0,0,16,0,1,22.23
Enterprise,Northern Ireland,email,Billing,service_outage,Critical,Monday,4,16.0,108387.7,3,-0.384,113,1,0,28.0,Muhammad,8,3.65,180,0,4.0,0.0,2.0,0,11.593479119011512,3.111111111111111,1,0,17,0,1,29.98
Mid-Market,Greater Manchester,web,Mobile App,refund_request,Critical,Friday,18,36.0,13148.86,2,-0.504,119,1,0,41.0,Leo,15,2.05,78,0,18.0,4.0,10.0,0,9.484166391161406,2.5625,1,0,18,0,1,21.05
Enterprise,Wales,email,Billing,billing_query,Critical,Wednesday,15,48.0,100214.16,3,-0.079,90,0,0,23.0,Grace,2,10.28,213,0,15.0,2.0,2.0,0,11.515074753593794,7.666666666666667,0,0,14,1,1,33.11
SMB,Northern Ireland,web,Workflow Automation,integration_failure,Critical,Friday,23,42.0,12620.5,0,-1.0,130,1,0,20.0,Muhammad,21,12.52,134,0,23.0,4.0,10.0,0,9.443156987986079,0.9090909090909091,1,0,18,1,1,32.81
SMB,South West,phone,Mobile App,service_outage,Critical,Sunday,17,41.0,19124.59,0,-0.71,119,1,0,31.0,Leo,4,8.24,308,0,17.0,6.0,2.0,1,9.858782507892098,6.2,1,0,18,0,1,24.58
Mid-Market,West Midlands,web,Workflow Automation,performance,Low,Saturday,16,9.0,27854.71,2,-0.094,97,0,0,35.0,Ava,27,6.32,212,0,16.0,5.0,9.0,1,10.234793251270263,1.25,0,0,13,0,0,37.81
SMB,South East,web,Workflow Automation,how_to,Medium,Tuesday,7,27.0,7588.41,2,0.417,115,1,0,18.0,Muhammad,24,0.4,53,0,7.0,1.0,12.0,0,8.9345091335079,0.72,0,0,17,1,0,13.67
Enterprise,South East,email,Api Integration,bug,Critical,Friday,11,43.0,56864.33,0,0.453,81,0,0,63.0,Muhammad,23,11.8,266,0,,,,0,10.948441119819854,2.625,0,0,13,0,1,34.05
SMB,Wales,phone,Api Integration,performance,Critical,Wednesday,13,0.0,17960.89,5,0.28,103,0,0,17.0,Leo,33,24.61,197,0,13.0,2.0,10.0,0,9.796007570172504,0.5,0,1,13,1,1,35.26
SMB,West Midlands,chat,Mobile App,service_outage,Critical,Sunday,20,0.0,4304.51,7,-0.881,104,1,0,28.0,Sophie,8,3.05,149,0,20.0,6.0,11.0,1,8.367650876744136,3.111111111111111,1,0,15,0,1,29.62
SMB,London,chat,Account Access,performance,Critical,Monday,13,28.0,20883.35,0,-0.934,102,1,0,29.0,Mia,15,2.0,142,0,13.0,0.0,11.0,0,9.946755353631533,1.8125,1,0,14,1,1,16.21
Mid-Market,London,partner portal,Account Access,how_to,High,Friday,0,48.0,15762.68,5,0.115,87,0,0,46.0,Amelia,20,13.23,198,0,0.0,4.0,10.0,0,9.665463838692467,2.1904761904761907,0,0,14,0,1,34.75
SMB,Wales,email,Workflow Automation,refund_request,Medium,Thursday,23,36.0,6744.17,1,-0.024,100,0,0,27.0,Leo,22,6.29,243,0,23.0,3.0,11.0,0,8.816581972178952,1.173913043478261,0,0,14,0,0,14.71
SMB,Scotland,chat,Billing,service_outage,Critical,Saturday,23,13.0,11374.68,4,0.152,109,1,0,30.0,Noah,21,10.41,215,0,23.0,5.0,10.0,1,9.339233022252165,1.3636363636363635,0,0,17,1,1,49.76
SMB,South East,chat,Account Access,integration_failure,High,Saturday,6,54.0,6511.59,0,0.038,121,1,0,35.0,Amelia,49,1.69,193,0,6.0,5.0,1.0,1,8.781492505543868,0.7,0,0,17,1,1,36.29
Enterprise,Northern Ireland,phone,Billing,data_quality,Critical,Friday,3,25.0,47192.82,4,0.203,82,0,0,24.0,Isla,1,0.94,93,0,3.0,4.0,2.0,0,10.762018230797887,12.0,0,0,13,0,1,17.77
Mid-Market,West Midlands,email,Data Export,performance,High,Monday,11,34.0,7047.47,0,-0.046,98,0,0,65.0,Sophie,15,5.27,348,0,11.0,0.0,12.0,0,8.860565850977194,4.0625,0,0,15,1,0,20.96
SMB,London,chat,Reporting,how_to,Low,Tuesday,6,36.0,9589.22,3,0.232,82,0,0,23.0,Amelia,17,0.31,86,0,6.0,1.0,9.0,0,9.16849910817744,1.2777777777777777,0,0,13,0,0,2.99
Enterprise,Northern Ireland,email,Account Access,how_to,Critical,Tuesday,9,16.0,298808.78,2,-0.099,96,0,0,29.0,Amelia,16,15.45,173,0,9.0,1.0,11.0,0,12.607562462628849,1.7058823529411764,0,1,15,1,1,21.11
SMB,Scotland,web,Account Access,how_to,High,Wednesday,20,0.0,5915.7,1,0.423,91,0,0,47.0,Mia,35,24.74,160,0,20.0,2.0,11.0,0,8.6855341400224,1.3055555555555556,0,1,14,1,1,41.02
SMB,Wales,web,Billing,how_to,High,Saturday,15,17.0,13551.91,4,0.21,83,0,0,65.0,Ava,20,1.29,218,0,15.0,5.0,12.0,1,9.514356563397788,3.0952380952380953,0,0,14,1,1,24.88
Mid-Market,Yorkshire,phone,Account Access,performance,Medium,Monday,9,36.0,5512.98,0,0.387,88,0,0,26.0,Muhammad,26,2.44,204,0,9.0,0.0,10.0,0,8.615041964446224,0.9629629629629629,0,0,13,1,0,35.16
Enterprise,South East,email,Billing,bug,Critical,Friday,9,64.0,90530.16,6,-0.177,73,0,0,34.0,Noah,1,14.48,134,0,9.0,4.0,1.0,0,11.413449379819406,17.0,0,1,12,0,1,32.29
Mid-Market,East Midlands,phone,Data Export,bug,Critical,Sunday,10,45.0,53373.41,0,0.077,81,0,0,23.0,Oliver,10,2.14,31,0,10.0,6.0,1.0,1,10.885086696605663,2.090909090909091,0,0,13,0,1,17.96
SMB,London,email,Workflow Automation,how_to,High,Monday,1,9.0,32934.81,7,0.429,98,0,0,50.0,Leo,1,2.15,334,0,1.0,0.0,1.0,0,10.402315794669438,25.0,0,0,14,1,0,16.55
Mid-Market,London,chat,Workflow Automation,service_outage,Critical,Tuesday,7,40.0,12511.99,7,0.878,102,1,0,25.0,Oliver,2,14.73,175,1,7.0,1.0,1.0,0,9.434522583695871,8.333333333333334,0,1,15,1,1,47.63
Mid-Market,London,web,Mobile App,bug,Medium,Monday,7,32.0,9767.89,0,-0.325,94,1,0,24.0,Amelia,26,11.04,304,0,7.0,0.0,12.0,0,9.186958125481041,0.8888888888888888,0,0,13,1,0,24.22
SMB,London,web,Data Export,integration_failure,Critical,Sunday,11,19.0,798746.77,4,0.685,110,1,0,58.0,Mia,27,2.05,194,0,11.0,6.0,10.0,1,13.5908004928077,2.0714285714285716,0,0,14,1,1,32.96
Mid-Market,South West,email,Billing,access_request,High,Saturday,22,0.0,7550.34,2,-0.511,84,0,0,50.0,George,26,3.43,102,0,22.0,5.0,10.0,1,8.929480309938455,1.8518518518518519,1,0,13,0,0,23.54
SMB,South East,email,Security,refund_request,Low,Wednesday,10,53.0,6631.91,0,0.217,102,0,0,13.0,Isla,2,1.6,93,0,10.0,2.0,12.0,0,8.79979890091247,4.333333333333333,0,0,15,1,0,9.18
SMB,London,web,Mobile App,access_request,High,Monday,1,24.0,38557.62,5,0.675,106,0,0,13.0,Grace,30,4.13,171,0,1.0,0.0,11.0,0,10.55993495970232,0.41935483870967744,0,0,14,1,0,11.32
SMB,Greater Manchester,web,Billing,data_quality,High,Tuesday,19,0.0,20687.83,0,0.992,95,0,0,50.0,Grace,4,2.54,295,0,19.0,1.0,1.0,0,9.937349220083115,10.0,0,0,14,1,1,33.76
Mid-Market,West Midlands,chat,Account Access,refund_request,Critical,Wednesday,7,30.0,31438.15,1,-0.009,91,0,0,13.0,Ava,37,40.9,1,0,7.0,2.0,10.0,0,10.355809210554265,0.34210526315789475,0,1,14,1,1,26.75
Enterprise,Wales,partner portal,Data Export,service_outage,Critical,Friday,6,9.0,166454.85,2,0.434,113,1,0,47.0,Grace,25,10.97,264,0,6.0,4.0,12.0,0,12.022485388074973,1.8076923076923077,0,0,16,0,1,28.88
SMB,East Midlands,email,Reporting,access_request,Medium,Tuesday,16,9.0,7057.17,3,-0.427,97,0,0,16.0,Grace,12,5.09,1,0,16.0,1.0,1.0,0,8.861941090088532,1.2307692307692308,1,0,14,1,0,14.58
SMB,East Midlands,email,Security,data_quality,Medium,Sunday,6,31.0,5298.2,0,0.649,92,0,0,33.0,Grace,9,3.37,54,0,6.0,6.0,2.0,1,8.575311144750886,3.3,0,0,13,1,0,28.44
SMB,East Midlands,chat,Mobile App,integration_failure,Critical,Thursday,11,27.0,37099.7,0,-0.601,106,1,0,44.0,Noah,42,2.44,156,0,11.0,3.0,10.0,0,10.521391116342057,1.0232558139534884,1,0,15,0,1,16.9
Mid-Market,Wales,web,Security,service_outage,Critical,Sunday,3,0.0,17912.44,2,0.333,106,1,0,43.0,Muhammad,6,2.94,277,0,3.0,6.0,11.0,1,9.793306548079848,6.142857142857143,0,0,15,1,1,33.6
Mid-Market,London,web,Workflow Automation,access_request,High,Sunday,11,19.0,7067.36,0,0.362,130,1,0,38.0,Oliver,19,0.87,204,0,11.0,6.0,2.0,1,8.863383765928583,1.9,0,0,17,1,0,16.52
Public Sector,Yorkshire,phone,Billing,billing_query,High,Sunday,0,25.0,9119.47,9,-0.061,134,0,1,18.0,Mia,36,1.24,123,0,0.0,6.0,1.0,1,9.11827661682821,0.4864864864864865,0,0,18,1,0,11.49
SMB,East Midlands,web,Mobile App,how_to,High,Sunday,19,27.0,5295.34,4,0.256,103,0,0,24.0,Harry,15,30.02,68,0,19.0,6.0,12.0,1,8.57477129495192,1.5,0,1,16,0,0,22.1
SMB,Yorkshire,phone,Security,service_outage,Critical,Monday,6,14.0,9242.0,0,-1.0,98,1,0,23.0,Noah,7,10.83,104,0,6.0,0.0,12.0,0,9.131621787264777,2.875,1,0,14,0,1,26.79
Enterprise,West Midlands,phone,Data Export,how_to,High,Friday,4,27.0,34955.44,0,0.057,80,0,0,20.0,Grace,34,1.74,77,0,4.0,4.0,10.0,0,10.461857993920763,0.5714285714285714,0,0,14,0,1,25.1
Enterprise,South East,web,Workflow Automation,bug,Critical,Wednesday,19,55.0,168857.33,3,0.879,84,0,0,36.0,Oliver,40,3.54,222,0,19.0,2.0,9.0,0,12.036815358325006,0.8780487804878049,0,0,13,1,1,22.26
Mid-Market,Scotland,chat,Workflow Automation,performance,Critical,Monday,11,35.0,22073.7,0,-0.023,112,0,0,75.0,Mia,43,0.83,250,0,11.0,0.0,9.0,0,10.00218743534584,1.7045454545454546,0,0,16,0,1,19.03
Enterprise,London,chat,Security,bug,Critical,Monday,6,43.0,72444.24,0,-0.25,88,0,0,29.0,Amelia,20,3.47,86,0,6.0,0.0,12.0,0,11.190586245107365,1.380952380952381,0,0,14,0,1,14.47
SMB,Yorkshire,web,Api Integration,refund_request,High,Sunday,4,28.0,10943.09,1,-0.044,116,0,0,40.0,Grace,28,7.12,129,0,4.0,6.0,9.0,1,9.300554863512728,1.3793103448275863,0,0,16,0,0,16.87
SMB,South West,email,Account Access,integration_failure,Critical,Monday,5,12.0,8946.44,1,-0.383,106,1,0,52.0,Sophie,1,29.91,147,0,5.0,0.0,11.0,0,9.099122736833959,26.0,1,1,15,1,1,53.57
SMB,Northern Ireland,web,Reporting,bug,Medium,Wednesday,13,32.0,10915.19,2,0.282,79,0,0,28.0,Sophie,20,4.26,63,0,13.0,2.0,10.0,0,9.298002287319845,1.3333333333333333,0,0,12,0,0,29.94
Enterprise,Scotland,chat,Payments,access_request,High,Saturday,0,0.0,16599.49,1,0.735,99,0,0,67.0,Sophie,5,3.89,242,0,0.0,5.0,12.0,1,9.717187491981274,11.166666666666666,0,0,14,1,1,32.8
SMB,Wales,email,Workflow Automation,access_request,Critical,Sunday,7,19.0,14409.57,4,-1.0,102,1,0,43.0,Harry,29,0.82,184,0,7.0,6.0,11.0,1,9.57571724407524,1.4333333333333333,1,0,15,1,1,23.27
Mid-Market,Wales,web,Workflow Automation,bug,Critical,Tuesday,11,3.0,3984.03,3,0.191,85,0,0,41.0,Muhammad,18,24.38,86,0,11.0,1.0,1.0,0,8.290300119426844,2.1578947368421053,0,1,13,0,1,26.4
Mid-Market,South East,chat,Account Access,bug,Medium,Thursday,5,42.0,11019.51,0,0.8,83,0,0,1.0,Ava,17,11.36,44,0,5.0,3.0,11.0,0,9.307513361127876,0.05555555555555555,0,0,12,1,0,26.37
Mid-Market,Yorkshire,web,Workflow Automation,billing_query,High,Thursday,20,40.0,27834.21,0,-0.354,134,0,1,30.0,George,24,0.43,77,0,20.0,3.0,10.0,0,10.234057045047564,1.2,1,0,18,1,0,20.21
Mid-Market,South East,partner portal,Workflow Automation,bug,Critical,Tuesday,21,22.0,27846.47,0,-0.353,86,0,0,17.0,Muhammad,9,20.11,225,0,21.0,1.0,11.0,0,10.234497397422777,1.7,1,1,14,1,1,28.75
SMB,South East,web,Workflow Automation,bug,Critical,Sunday,5,40.0,42456.29,6,0.413,104,0,0,35.0,Sophie,26,7.4,106,0,5.0,6.0,2.0,1,10.6562539084441,1.2962962962962963,0,0,16,0,1,29.45
SMB,South East,web,Payments,performance,High,Friday,0,14.0,16826.61,3,0.341,96,0,0,38.0,Harry,23,2.02,89,0,0.0,4.0,11.0,0,9.730776268782236,1.5833333333333333,0,0,13,1,1,24.84
Mid-Market,Greater Manchester,web,Security,performance,High,Monday,0,54.0,11786.7,3,0.873,97,0,0,32.0,Harry,16,7.53,29,0,0.0,0.0,11.0,0,9.374811893923965,1.8823529411764706,0,0,14,0,0,23.33
Enterprise,Scotland,chat,Security,bug,Critical,Wednesday,22,30.0,140253.66,3,0.305,74,0,0,31.0,Sophie,30,6.84,184,0,22.0,2.0,2.0,0,11.85121504921442,1.0,0,0,12,0,1,25.18
Enterprise,Northern Ireland,email,Account Access,data_quality,Critical,Wednesday,22,32.0,18912.52,9,0.109,95,0,0,26.0,Leo,15,4.75,8,0,22.0,2.0,1.0,0,9.84763228922657,1.625,0,0,15,1,1,34.76
SMB,West Midlands,chat,Billing,bug,Critical,Monday,19,22.0,18823.25,0,-0.37,102,1,0,40.0,Ava,26,18.29,217,0,19.0,0.0,10.0,0,9.842901211236985,1.4814814814814814,1,1,16,0,1,31.6
Mid-Market,Wales,partner portal,Payments,how_to,Critical,Thursday,9,49.0,7607.48,7,1.0,86,0,0,55.0,Isla,40,25.88,259,0,9.0,3.0,12.0,0,8.937018693717691,1.3414634146341464,0,1,15,0,1,41.95
Enterprise,South West,web,Reporting,integration_failure,Critical,Thursday,14,44.0,13736.03,3,-0.012,110,1,0,63.0,Amelia,26,3.55,347,0,14.0,3.0,11.0,0,9.527850385205765,2.3333333333333335,0,0,16,0,1,27.12
Enterprise,Northern Ireland,web,Account Access,how_to,Critical,Friday,9,61.0,239211.17,0,0.457,100,1,0,68.0,Amelia,22,18.18,291,0,9.0,4.0,11.0,0,12.385106177690798,2.9565217391304346,0,1,15,0,1,38.44
Public Sector,South West,chat,Reporting,billing_query,Critical,Tuesday,15,23.0,90391.59,1,0.258,104,0,0,26.0,Isla,33,5.74,130,0,15.0,1.0,10.0,0,11.411917573994074,0.7647058823529411,0,0,16,0,1,28.79
SMB,East Midlands,email,Reporting,integration_failure,Critical,Sunday,18,54.0,11664.4,0,0.771,112,1,0,44.0,Amelia,35,7.84,285,0,18.0,6.0,12.0,1,9.364382474480566,1.2222222222222223,0,0,15,1,1,26.54
SMB,London,chat,Reporting,access_request,Critical,Monday,10,22.0,43581.24,2,-0.432,107,1,0,49.0,Isla,19,27.35,257,0,10.0,0.0,10.0,0,10.682405006902334,2.45,1,1,15,1,1,21.62
SMB,Yorkshire,email,Data Export,billing_query,Medium,Friday,8,22.0,6323.24,9,0.671,87,0,0,19.0,Amelia,1,2.68,7,0,8.0,4.0,10.0,0,8.75214514827339,9.5,0,0,14,0,0,16.65
Enterprise,South West,web,Api Integration,service_outage,Critical,Wednesday,21,54.0,147550.6,2,-0.641,117,1,0,35.0,George,25,12.71,211,0,21.0,2.0,12.0,0,11.90193322409406,1.3461538461538463,1,0,18,1,1,21.53
SMB,South West,phone,Reporting,bug,Medium,Monday,2,17.0,4994.27,0,0.438,84,0,0,11.0,Grace,34,17.21,19,0,2.0,0.0,2.0,0,8.51624674367584,0.3142857142857143,0,1,14,0,0,31.96
Mid-Market,West Midlands,email,Mobile App,access_request,Medium,Friday,5,1.0,6666.69,1,-0.398,91,0,0,32.0,Sophie,22,3.25,201,0,5.0,4.0,1.0,0,8.805028752088099,1.391304347826087,1,0,14,0,0,15.34
SMB,Wales,chat,Account Access,how_to,High,Sunday,6,40.0,23386.15,5,-0.786,98,0,0,27.0,Noah,36,2.63,30,0,6.0,6.0,1.0,1,10.059942005211145,0.7297297297297297,1,0,16,0,1,26.53
Mid-Market,East Midlands,web,Billing,how_to,High,Wednesday,17,15.0,28503.08,3,0.738,80,0,0,14.0,Harry,18,15.22,114,1,17.0,2.0,12.0,0,10.257802513905366,0.7368421052631579,0,1,13,0,0,19.44
Mid-Market,London,partner portal,Api Integration,bug,Medium,Saturday,15,8.0,3746.02,0,0.465,85,0,0,16.0,Grace,25,5.03,96,0,15.0,5.0,10.0,1,8.22871613638286,0.6153846153846154,0,0,13,0,0,12.97
SMB,West Midlands,email,Reporting,access_request,Critical,Wednesday,10,56.0,878614.89,5,-0.285,110,0,0,28.0,Noah,15,7.04,193,0,10.0,2.0,11.0,0,13.686103095950987,1.75,0,0,15,0,1,19.18
Mid-Market,Yorkshire,chat,Payments,access_request,High,Saturday,20,15.0,40670.77,0,-0.065,95,0,0,41.0,Sophie,19,0.42,223,0,20.0,5.0,9.0,1,10.613289518977124,2.05,0,0,14,1,0,8.28
SMB,Northern Ireland,phone,Api Integration,access_request,High,Friday,10,38.0,30111.09,9,0.316,105,0,0,25.0,Muhammad,43,1.69,65,0,10.0,4.0,11.0,0,10.312682031222298,0.5681818181818182,0,0,16,1,0,9.1
Mid-Market,Wales,web,Security,refund_request,Critical,Wednesday,21,36.0,12345.32,5,-0.69,104,0,0,38.0,Harry,14,7.24,18,1,21.0,2.0,11.0,0,9.42111332194404,2.533333333333333,1,0,16,0,1,32.85
SMB,Scotland,web,Account Access,billing_query,High,Wednesday,1,27.0,7252.33,8,0.407,94,0,0,34.0,Muhammad,18,9.77,213,0,1.0,2.0,1.0,0,8.88921595274284,1.7894736842105263,0,0,14,1,0,14.54
Public Sector,Wales,web,Mobile App,access_request,Critical,Saturday,6,10.0,54069.81,3,0.085,95,0,0,33.0,Sophie,30,1.94,196,0,6.0,5.0,1.0,1,10.898049762844572,1.064516129032258,0,0,14,1,1,29.45
Mid-Market,Wales,email,Security,how_to,Medium,Thursday,18,3.0,27639.02,1,0.106,91,0,0,0.0,Amelia,37,6.4,45,0,18.0,3.0,11.0,0,10.227020001470345,0.0,0,0,15,0,0,18.27
SMB,East Midlands,web,Api Integration,how_to,Low,Tuesday,22,11.0,10207.7,0,0.262,88,0,0,27.0,Isla,12,20.22,134,0,22.0,1.0,12.0,0,9.230995576901217,2.076923076923077,0,1,14,0,0,17.35
Mid-Market,West Midlands,phone,Account Access,billing_query,Critical,Friday,4,24.0,30694.04,5,0.259,140,1,1,29.0,Grace,17,7.62,81,0,4.0,4.0,12.0,0,10.331856357004582,1.6111111111111112,0,0,21,1,1,33.41
Mid-Market,West Midlands,email,Billing,access_request,Critical,Wednesday,12,60.0,30526.08,11,-0.497,84,0,0,35.0,Amelia,14,2.29,330,0,12.0,2.0,1.0,0,10.326369437525562,2.3333333333333335,1,0,13,0,1,29.06
Mid-Market,Yorkshire,phone,Mobile App,billing_query,Critical,Wednesday,8,36.0,16782.52,1,-0.658,128,0,1,50.0,Leo,22,16.76,145,0,8.0,2.0,10.0,0,9.728152731561734,2.1739130434782608,1,1,18,0,1,41.2
SMB,West Midlands,chat,Data Export,billing_query,High,Wednesday,4,28.0,15397.74,5,-0.902,136,0,1,39.0,Sophie,16,1.91,222,0,4.0,2.0,1.0,0,9.642040966872612,2.2941176470588234,1,0,20,0,0,20.46
